# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	577
#@/user_id	bf0c8134-52bc-4b1c-a9df-bd5224475e73
wei du 	唯獨	c=1 d=0.000160054 t=577
wei du 	維度	c=2 d=0.000613685 t=577
wei fen 	微分	c=6 d=1.63748 t=577
wei mao 	蝟毛	c=1 d=0.00697795 t=577
wei qi 	圍棋	c=1 d=9.35125e-06 t=577
wei qiang 	圍牆	c=1 d=0.000393669 t=577
wei qu 	委曲	c=1 d=0.00873865 t=577
wei she me 	爲什麼	c=1 d=1 t=345
wei shen 	爲什	c=1 d=6.41042e-05 t=577
wei shen me 	爲什麼	c=13 d=0.917697 t=577
wei shen me ya 	爲什麼呀	c=1 d=1 t=577
wei suo 	猥瑣	c=1 d=0.00181803 t=577
wei xian 	危險	c=1 d=0.000925663 t=577
wei xin 	微信	c=2 d=0.012401 t=577
wei xing 	衛星	c=1 d=0.806541 t=577
wei zhi 	位置	c=6 d=0.503171 t=577
wei zhuang 	僞裝	c=2 d=0.00058442 t=577
wen 	問	c=4 d=0.690734 t=577
wen 	穩	c=2 d=1.0031 t=577
wen ben 	文本	c=3 d=0.946485 t=577
wen dang 	文檔	c=6 d=0.283846 t=577
wen de 	問得	c=1 d=1 t=412
wen ding 	穩定	c=2 d=0.36871 t=577
wen ding ban ben 	穩定版本	c=1 d=0.0780817 t=577
wen du 	溫度	c=1 d=0.000265207 t=577
wen jian 	文件	c=10 d=0.771052 t=577
wen jian jia 	文件夾	c=1 d=0.980199 t=577
wen ni 	問你	c=1 d=0.666977 t=577
wen shao 	文少	c=1 d=0.554327 t=577
wen shen me 	問什麼	c=1 d=1 t=577
wen ti 	問題	c=8 d=0.704688 t=577
wen ti le 	問題了	c=1 d=1 t=577
wen ti ya 	問題呀	c=1 d=1 t=577
wen ti zai yu 	問題在於	c=1 d=0.000238772 t=577
wen xia 	問下	c=4 d=0.87979 t=577
wen zhang 	文章	c=2 d=0.0501969 t=577
wen zi 	文字	c=2 d=0.472381 t=577
wo 	我	c=7 d=1.76599 t=577
wo 	窩	c=2 d=1.06865 t=577
wo ba 	我把	c=3 d=0.306994 t=577
wo bao chai 	我寶釵	c=1 d=0.00302755 t=577
wo bu 	我不	c=0 d=2.35217e-05 t=577
wo bu zhi dao 	我不知道	c=1 d=0.000236397 t=577
wo cai 	我才	c=1 d=0.66365 t=577
wo chu qu 	我出去	c=1 d=0.806541 t=577
wo de 	我的	c=8 d=1.44079 t=577
wo dou 	我都	c=3 d=0.909373 t=577
wo fa 	我發	c=0 d=0.1 t=577
wo fa le 	我發了	c=2 d=1.98511 t=577
wo fa xian 	我發現	c=2 d=0.867741 t=577
wo gan jue 	窩感覺	c=1 d=1 t=577
wo hai shi 	我還是	c=1 d=0.0403566 t=577
wo he 	我和	c=1 d=0.701173 t=577
wo hui 	我會	c=1 d=0.000242381 t=577
wo jiang 	我將	c=1 d=0.404542 t=577
wo jiu 	我就	c=1 d=0.00118858 t=577
wo jiu shuo 	我就說	c=1 d=0.045275 t=577
wo jiu shuo ma 	我就說嘛	c=1 d=1 t=577
wo kan 	我看	c=3 d=0.318227 t=577
wo ma 	我媽	c=2 d=0.53046 t=577
wo men 	我們	c=2 d=0.288417 t=577
wo men na 	我們那	c=1 d=1 t=577
wo shang 	我上	c=0 d=0.000349997 t=577
wo shang hui 	我上會	c=1 d=0.00351752 t=577
wo shi 	我是	c=3 d=0.0410715 t=577
wo shi guo 	我試過	c=1 d=0.594521 t=577
wo shi shuo 	我是說	c=1 d=1 t=577
wo shuo 	我說	c=2 d=0.00581423 t=577
wo ting 	我聽	c=0 d=0.1 t=577
wo ting shuo 	我聽說	c=1 d=1 t=577
wo wu fa 	我無法	c=1 d=0.394554 t=577
wo xian zai 	我現在	c=1 d=3.01297e-05 t=577
wo xiang 	我想	c=1 d=0.0666477 t=577
wo xiang zhi da 	我想直達	c=1 d=0.666977 t=577
wo ye 	我也	c=1 d=0.814647 t=577
wo yi hou 	我以後	c=1 d=0.847894 t=577
wo yi qian 	我以前	c=1 d=0.970446 t=577
wo ying gai 	我應該	c=1 d=0.414783 t=577
wo yong 	我用	c=1 d=0.0420036 t=577
wo you ge 	我有個	c=1 d=0.0428521 t=577
wo zai 	我在	c=2 d=0.835287 t=577
wo zhe 	我這	c=3 d=0.352818 t=577
wo zhe li 	我這裏	c=1 d=1 t=577
wo zhi dao 	我知道	c=1 d=1 t=577
wo zhu yao 	我主要	c=2 d=0.000104709 t=577
wo zi ji 	我自己	c=1 d=1 t=577
wo zong 	我總	c=0 d=0.0373439 t=577
wo zong gan jue 	我總感覺	c=1 d=0.375311 t=577
wu 	五	c=1 d=1 t=577
wu 	無	c=2 d=0.0477114 t=577
wu ai 	無礙	c=0 d=0.000179994 t=577
wu ai shi pin 	無礙視頻	c=1 d=0.00180897 t=577
wu fa 	無法	c=5 d=0.501412 t=577
wu fa bao zheng 	無法保證	c=1 d=1 t=577
wu jiao xing 	五角形	c=1 d=1.26861e-05 t=577
wu jin 	無盡	c=4 d=0.118551 t=577
wu kong 	悟空	c=1 d=0.000682328 t=577
wu mao 	五毛	c=1 d=1 t=398
wu mao qian 	五毛錢	c=1 d=1 t=577
wu mian 	無眠	c=1 d=1 t=577
wu nai 	無奈	c=1 d=0.831104 t=577
wu qian nian 	無千年	c=1 d=0.0652193 t=577
wu ren 	無人	c=1 d=0.00597602 t=577
wu shi 	五十	c=0 d=5.90229e-05 t=577
wu shi du 	五十度	c=2 d=0.00118935 t=577
wu suo wei 	無所謂	c=0 d=0.1 t=577
wu suo wei le 	無所謂了	c=1 d=1 t=577
wu wen ti 	無問題	c=1 d=0.479505 t=577
wu xian 	無限	c=1 d=0.000490542 t=577
wu xiao 	無效	c=1 d=0.000322309 t=577
wu ya 	無涯	c=1 d=0.985112 t=577
wu zhi 	無知	c=1 d=1 t=577
wu zi qi 	五子棋	c=3 d=7.46918e-05 t=577
wu zuo yong 	無作用	c=1 d=0.000320701 t=577
xi 	系	c=1 d=0.00594622 t=577
xi 	西	c=5 d=0.0570964 t=577
xi bao 	細胞	c=2 d=1.9802 t=577
xi huan 	喜歡	c=1 d=0.390628 t=577
xi lie 	系列	c=1 d=0.00283702 t=577
xi shu 	稀疏	c=2 d=0.0558794 t=577
xi tong 	系統	c=7 d=0.100402 t=577
xi wang 	希望	c=1 d=1 t=577
xi xiang ji 	西廂記	c=1 d=0.00321477 t=577
xi yi wei chang 	習以爲常	c=1 d=0.0026189 t=577
xi you 	稀有	c=1 d=0.364219 t=577
xi zao 	洗澡	c=1 d=0.245367 t=577
xia 	下	c=7 d=1.75886 t=577
xia 	嚇	c=1 d=0.00993291 t=577
xia 	夏	c=1 d=0.0292324 t=577
xia 	瞎	c=2 d=0.574101 t=577
xia ban 	下班	c=0 d=3.18332e-06 t=577
xia cao jun 	嚇曹軍	c=1 d=0.0257325 t=577
xia de 	下的	c=1 d=0.00344787 t=577
xia guo 	下過	c=0 d=0.0522046 t=577
xia guo le 	下過了	c=2 d=0.524663 t=577
xia lai 	下來	c=1 d=1 t=577
xia mian 	下面	c=1 d=1 t=577
xia san jiao 	下三角	c=1 d=1 t=577
xia tian 	夏天	c=1 d=0.000242381 t=577
xia zai 	下載	c=10 d=1.24639 t=577
xia zai qi 	下載七	c=1 d=1 t=577
xian 	先	c=4 d=0.0235436 t=577
xian 	線	c=8 d=0.980435 t=577
xian 	縣	c=1 d=1 t=577
xian ba 	先把	c=1 d=1 t=577
xian cheng 	現成	c=1 d=0.00970611 t=577
xian cheng 	縣城	c=2 d=0.0096802 t=577
xian chu 	顯出	c=1 d=0.00484407 t=577
xian dai 	現代	c=1 d=1 t=577
xian de 	顯得	c=1 d=0.00257991 t=577
xian fu 	先富	c=1 d=0.00141589 t=577
xian jin 	先進	c=2 d=0.00956805 t=577
xian ke ji da xue 	線科技大學	c=1 d=0.0214936 t=577
xian lu 	線路	c=3 d=0.84075 t=577
xian qu 	先去	c=1 d=0.878095 t=577
xian shi 	現實	c=1 d=0.000689186 t=577
xian shi 	現時	c=1 d=0.000696112 t=577
xian shi 	顯示	c=8 d=1.30284 t=577
xian shi ya 	顯示呀	c=1 d=0.38868 t=577
xian tiao 	線條	c=2 d=1.77988e-05 t=577
xian xing 	線性	c=5 d=0.826959 t=577
xian zai 	現在	c=10 d=1.88669 t=577
xian zhi 	限制	c=5 d=1.32651 t=577
xian zi 	仙子	c=1 d=0.000347412 t=577
xiang 	像	c=1 d=6.31499e-05 t=577
xiang 	向	c=6 d=0.190215 t=577
xiang 	想	c=8 d=0.697741 t=577
xiang 	項	c=1 d=1 t=577
xiang 	香	c=1 d=1 t=577
xiang bu tong 	想不通	c=1 d=1 t=577
xiang chang 	香腸	c=1 d=1 t=577
xiang da 	想打	c=1 d=1 t=362
xiang dang 	相當	c=1 d=0.433874 t=577
xiang dang nian 	想當年	c=1 d=1 t=577
xiang dang yu 	相當於	c=1 d=0.000428594 t=577
xiang dao 	想到	c=0 d=0.1 t=577
xiang dui 	相對	c=3 d=0.771977 t=577
xiang dui lun 	相對論	c=2 d=3.12012e-05 t=577
xiang gang 	香港	c=6 d=0.504804 t=577
xiang gua 	香瓜	c=2 d=0.686026 t=577
xiang guan 	相關	c=1 d=4.17004e-05 t=577
xiang guan xing 	相關性	c=1 d=3.83023e-05 t=577
xiang hu 	相互	c=1 d=0.000261259 t=577
xiang jia 	相加	c=3 d=0.000332107 t=577
xiang jiao 	香蕉	c=2 d=0.0278757 t=577
xiang kan 	想看	c=1 d=0.000765486 t=577
xiang liang 	向量	c=1 d=0.000561443 t=577
xiang liang 	響亮	c=1 d=1 t=577
xiang lin 	相鄰	c=1 d=2.1232e-05 t=577
xiang nian 	想念	c=1 d=0.00137404 t=577
xiang pi 	橡皮	c=1 d=0.215456 t=577
xiang qi 	象棋	c=1 d=1.04386e-05 t=577
xiang shan 	香山	c=1 d=0.960789 t=577
xiang shi 	像是	c=2 d=1 t=577
xiang si 	相似	c=1 d=0.0590129 t=577
xiang su 	像素	c=1 d=7.13856e-06 t=577
xiang xi 	詳細	c=1 d=0.0318756 t=577
xiang xi yi dian 	詳細一點	c=1 d=1 t=342
xiang xiang 	想想	c=1 d=1 t=577
xiang ying 	響應	c=1 d=0.418952 t=577
xiao 	小	c=6 d=0.0506049 t=577
xiao 	消	c=1 d=1 t=577
xiao bai 	小白	c=1 d=0.000325548 t=577
xiao bao 	小寶	c=1 d=1 t=433
xiao chun 	小春	c=1 d=0.339596 t=577
xiao fan 	小販	c=1 d=1 t=577
xiao hai 	小孩	c=4 d=3.72035 t=577
xiao lv 	效率	c=1 d=1 t=577
xiao mi 	小米	c=2 d=0.660961 t=577
xiao mi he zi 	小米盒子	c=1 d=0.394554 t=577
xiao mi yao kong qi 	小米遙控器	c=1 d=0.000867409 t=577
xiao shu dian 	小數點	c=1 d=0.000368894 t=577
xiao shuo 	小說	c=2 d=0.000189648 t=577
xiao xi 	消息	c=5 d=0.946485 t=577
xiao xue sheng 	小學生	c=1 d=1 t=577
xiao ying 	效應	c=1 d=1.47392e-05 t=577
xiao zhu 	小豬	c=1 d=0.000343955 t=577
xie 	些	c=5 d=0.170031 t=577
xie 	寫	c=3 d=0.543351 t=577
xie cheng xu 	些程序	c=1 d=0.540641 t=577
xie de 	寫的	c=1 d=1 t=577
xie fang cha 	協方差	c=1 d=0.000199439 t=577
xie hao 	寫好	c=0 d=0.0574072 t=577
xie le 	寫了	c=1 d=0.0119742 t=577
xie le 	謝了	c=1 d=0.0611149 t=577
xie tong 	協同	c=1 d=2.4059e-05 t=577
xie xie 	謝謝	c=1 d=0.436049 t=577
xie xie le 	謝謝了	c=4 d=1.02879 t=577
xie yi 	協議	c=1 d=0.631284 t=577
xie zai 	寫在	c=1 d=0.585669 t=577
xie zhen 	諧振	c=1 d=8.50378e-06 t=577
xin 	信	c=2 d=0.565559 t=577
xin 	心	c=4 d=0.577675 t=577
xin 	新	c=1 d=0.00299743 t=577
xin ban ben 	新版本	c=1 d=4.19094e-05 t=577
xin jian 	新建	c=1 d=0.000363402 t=577
xin pian 	芯片	c=3 d=0.290927 t=577
xin tou 	心頭	c=1 d=0.0018363 t=577
xin xi 	信息	c=4 d=0.610769 t=577
xin yi 	心儀	c=1 d=0.0833256 t=577
xin zang 	心臟	c=2 d=0.535272 t=577
xing 	性	c=3 d=1.74372 t=577
xing 	星	c=1 d=1.27497e-05 t=577
xing 	行	c=1 d=1 t=577
xing hao 	星號	c=1 d=0.000314351 t=577
xing jiao 	性交	c=0 d=0.000244185 t=577
xing jiao bi 	性交比	c=1 d=0.00245409 t=577
xing zhi 	性質	c=1 d=1 t=439
xing zhuang 	形狀	c=1 d=6.36307e-06 t=577
xiong 	熊	c=1 d=1 t=539
xiong mao 	熊貓	c=1 d=8.19009e-05 t=577
xiu 	修	c=1 d=1 t=577
xiu gai 	修改	c=5 d=0.932394 t=577
xiu xian 	修仙	c=1 d=1 t=577
xiu xin 	修心	c=2 d=1.99005 t=577
xu bao 	虛報	c=2 d=0.883092 t=577
xu fei 	續費	c=4 d=0.000174918 t=577
xu ke 	許可	c=1 d=0.0898153 t=577
xu lei 	畜類	c=0 d=0.00228227 t=577
xu lie 	序列	c=3 d=0.00285127 t=577
xu lie hua 	序列化	c=1 d=0.0199405 t=577
xu ni ji 	虛擬機	c=1 d=5.97704e-05 t=577
xu qiu 	需求	c=1 d=0.00467746 t=577
xu yao 	需要	c=9 d=1.81135 t=577
xuan 	選	c=1 d=1 t=577
xuan chuan 	宣傳	c=1 d=1 t=577
xuan ju quan 	選舉權	c=1 d=1 t=577
xuan li lun 	弦理論	c=1 d=0.909373 t=577
xuan ren 	選人	c=1 d=1 t=577
xuan xiang 	選項	c=1 d=5.17027e-05 t=577
xuan yan 	宣言	c=1 d=0.307279 t=577
xuan ze 	選擇	c=2 d=0.856569 t=577
xuan zhuan 	旋轉	c=2 d=1.95656e-05 t=577
xue 	血	c=1 d=0.802519 t=577
xue 	雪	c=1 d=1 t=577
xue li 	學歷	c=2 d=0.00200127 t=577
xue sheng 	學生	c=6 d=1.33466 t=577
xue sheng ji 	學生機	c=2 d=0.543717 t=577
xue tou 	噱頭	c=1 d=1 t=577
xue xi 	學習	c=2 d=0.257866 t=577
xue xing 	血腥	c=2 d=1.54736 t=577
xun 	尋	c=1 d=0.000335463 t=577
xun huan 	循環	c=1 d=0.000483239 t=577
xun lian 	訓練	c=1 d=4.23306e-05 t=577
xun yang jian 	巡洋艦	c=1 d=0.000133688 t=577
xun zhao 	尋找	c=2 d=0.00667934 t=577
ya 	呀	c=23 d=1.88914 t=577
ya 	壓	c=1 d=1 t=363
ya 	牙	c=1 d=0.008271 t=577
ya gen er 	壓根兒	c=1 d=0.0837432 t=577
ya jing 	壓境	c=1 d=0.0163259 t=577
ya ke bi 	雅可比	c=4 d=0.524684 t=577
ya ke bi ju zhen 	呀科比矩陣	c=1 d=1.79127e-05 t=577
yan 	嚴	c=1 d=1 t=577
yan 	鹽	c=1 d=1 t=577
yan chi 	延遲	c=4 d=1.74825 t=577
yan jie mao 	眼睫毛	c=1 d=0.0695994 t=577
yan jing 	眼睛	c=3 d=0.384858 t=577
yan se 	顏色	c=5 d=0.0597226 t=577
yang 	樣	c=6 d=0.982544 t=577
yang hui 	楊輝	c=3 d=0.00384878 t=577
yang rou 	羊肉	c=1 d=0.0197421 t=577
yang yu 	洋芋	c=1 d=1 t=577
yang zi 	樣子	c=1 d=0.00339653 t=577
yao 	要	c=9 d=0.894524 t=577
yao bu 	要不	c=1 d=3.55347e-05 t=577
yao guai 	妖怪	c=1 d=0.440432 t=577
yao hao 	搖號	c=1 d=0.612626 t=577
yao hao 	要好	c=1 d=0.477114 t=577
yao kong 	遙控	c=0 d=0.000250366 t=577
yao kong ji 	遙控幾	c=1 d=0.00251621 t=577
yao kong qi 	遙控器	c=8 d=0.690616 t=577
yao na me 	要那麼	c=1 d=0.090718 t=577
yao qiu 	要求	c=1 d=0.000978001 t=577
yao shui 	藥水	c=1 d=0.0192547 t=577
ye 	也	c=6 d=0.860708 t=577
ye 	葉	c=3 d=1.68648 t=577
ye 	頁	c=1 d=0.460704 t=577
ye bu hui 	也不會	c=1 d=0.000876127 t=577
ye bu jian de 	也不見得	c=1 d=1 t=577
ye bu zhi dao 	也不知道	c=1 d=1 t=577
ye huai le 	也壞了	c=1 d=0.00708341 t=577
ye hui 	也會	c=1 d=1 t=577
ye jiu 	也就	c=1 d=1 t=522
ye man ren 	野蠻人	c=1 d=0.88692 t=577
ye mian 	頁面	c=1 d=0.000395642 t=577
ye neng 	也能	c=1 d=0.00360656 t=577
ye shi 	也是	c=1 d=0.0547488 t=577
ye si 	也似	c=0 d=0.00889216 t=577
ye wai 	野外	c=1 d=0.00224287 t=577
ye zhu 	野豬	c=1 d=0.000596161 t=577
yi 	一	c=8 d=0.126692 t=577
yi 	以	c=2 d=0.00118467 t=577
yi 	億	c=1 d=0.489192 t=577
yi 	已	c=2 d=0.0358035 t=577
yi 	易	c=1 d=3.34653e-05 t=577
yi ba 	一把	c=1 d=0.00148106 t=577
yi ban 	一般	c=8 d=0.554909 t=577
yi bian 	一邊	c=4 d=0.626702 t=577
yi chuan 	遺傳	c=1 d=0.000531398 t=577
yi ci 	一次	c=1 d=0.310367 t=577
yi da pian 	一大片	c=1 d=0.0246002 t=577
yi dao 	移到	c=1 d=0.369723 t=577
yi dian 	一點	c=1 d=0.0312647 t=577
yi dong 	移動	c=14 d=7.95127 t=577
yi dui 	一對	c=1 d=1.62893e-05 t=577
yi dui ren 	一對人	c=1 d=0.00164502 t=577
yi fang mian 	一方面	c=1 d=0.000833397 t=577
yi ge 	一個	c=6 d=1.0013 t=577
yi hou 	以後	c=4 d=0.810661 t=577
yi jia 	一家	c=1 d=1 t=577
yi jian 	一見	c=2 d=1.99005 t=577
yi jing 	已經	c=9 d=1.1621 t=577
yi jiu 	依舊	c=1 d=0.70822 t=577
yi ju hua 	一句話	c=3 d=0.0102614 t=577
yi kuai qian 	一塊錢	c=1 d=1 t=577
yi li 	毅力	c=0 d=0.1 t=577
yi li ai ni ge ge 	毅力愛你哥哥	c=1 d=1 t=577
yi liang 	一兩	c=2 d=0.469237 t=577
yi liang ge 	一兩個	c=2 d=1.2739 t=577
yi mao 	一毛	c=1 d=1 t=577
yi miao 	一秒	c=2 d=0.0138551 t=577
yi mu 	一畝	c=1 d=0.103312 t=577
yi nian 	一年	c=2 d=0.0102958 t=577
yi pi 	一匹	c=1 d=0.00416933 t=577
yi qi 	一起	c=1 d=0.0800583 t=577
yi qian 	以前	c=1 d=0.0965605 t=577
yi shi ying ming 	一世英名	c=2 d=1.99501 t=577
yi si 	意思	c=1 d=0.00249118 t=577
yi tian 	一天	c=3 d=0.013755 t=577
yi tiao 	一條	c=1 d=0.00035443 t=577
yi wei 	以爲	c=1 d=0.128735 t=577
yi wen 	一問	c=1 d=1 t=577
yi wo feng 	一窩蜂	c=1 d=1 t=577
yi xia 	一下	c=5 d=0.995003 t=577
yi yan 	一言	c=1 d=1 t=577
yi yang 	一樣	c=4 d=1.89886 t=577
yi yi 	意義	c=1 d=1 t=577
yi yu 	一隅	c=0 d=0.00192547 t=577
yi yu 	易於	c=0 d=0.00191587 t=577
yi yu pian an 	易於偏安	c=1 d=0.0192547 t=577
yi yuan 	醫院	c=3 d=0.519525 t=577
yi yue 	一月	c=2 d=0.654201 t=577
yi zhen 	一幀	c=1 d=0.0100017 t=577
yi zhen 	一陣	c=2 d=0.0655888 t=577
yi zhi 	一直	c=6 d=1.44773 t=577
yi zhi dou 	一直都	c=1 d=0.666977 t=577
yi zhi dou shi 	一直都是	c=1 d=0.0127147 t=577
yin cang 	隱藏	c=1 d=0.00051312 t=577
yin ci 	因此	c=1 d=1 t=577
yin de 	陰德	c=1 d=1 t=577
yin di an ren 	印第安人	c=1 d=0.467666 t=577
yin gou 	陰溝	c=1 d=1 t=577
yin hang ka 	銀行卡	c=1 d=1.89255e-05 t=577
yin he 	銀河	c=1 d=0.00104891 t=577
yin hun 	陰魂	c=1 d=0.00200924 t=577
yin qin 	殷勤	c=2 d=0.494282 t=577
yin si 	隱私	c=1 d=0.694197 t=577
yin wei 	因爲	c=5 d=1.04017 t=577
yin wen 	引文	c=1 d=6.68931e-06 t=577
yin yong 	引用	c=1 d=0.141564 t=577
yin yue 	音樂	c=1 d=0.0520787 t=577
ying gai 	應該	c=8 d=1.42648 t=577
ying huo 	螢火	c=1 d=0.107528 t=577
ying ke 	硬殼	c=1 d=0.000122794 t=577
ying ming 	英明	c=1 d=1 t=577
ying shi 	影視	c=1 d=0.343009 t=577
ying wen 	英文	c=2 d=0.0515672 t=577
ying xiang 	影響	c=1 d=1 t=577
ying xiong 	英雄	c=2 d=0.985112 t=577
ying yan 	應驗	c=1 d=1 t=577
ying yin 	影音	c=1 d=0.00460782 t=577
ying yong 	應用	c=1 d=0.000100535 t=577
ying you 	應有	c=1 d=0.00111936 t=577
ying yu 	英語	c=1 d=6.20596e-06 t=577
yong 	用	c=20 d=2.39785 t=577
yong bu dao 	用不到	c=1 d=0.0393602 t=577
yong de 	用的	c=1 d=1 t=577
yong fa 	用法	c=1 d=0.00644146 t=577
yong hu 	用戶	c=2 d=0.212288 t=577
yong jin qu 	涌進去	c=1 d=0.0174224 t=577
yong kong 	用空	c=1 d=0.00516939 t=577
yong lai 	用來	c=5 d=0.0551643 t=577
yong ren jia 	用人家	c=1 d=1 t=577
yong wan 	用完	c=1 d=0.00680566 t=577
yong you 	用友	c=1 d=0.0136366 t=577
yong yu 	用於	c=1 d=0.00603608 t=577
yong zhe 	用着	c=1 d=0.481909 t=577
you 	又	c=8 d=1.2077 t=577
you 	友	c=3 d=0.0567389 t=577
you 	有	c=25 d=1.44701 t=577
you biao 	遊標	c=0 d=1.56102e-05 t=577
you ceng 	油層	c=1 d=1 t=515
you de 	有得	c=1 d=0.000322309 t=577
you de 	有的	c=1 d=0.00208081 t=577
you dian 	有點	c=4 d=0.388563 t=577
you duan shi jian 	又段時間	c=1 d=1 t=577
you ge 	有個	c=1 d=1 t=577
you hen duo ren 	有很多人	c=1 d=1 t=577
you jian 	郵件	c=1 d=0.232236 t=577
you le 	有了	c=1 d=1 t=577
you ling 	幽靈	c=1 d=0.000682328 t=577
you mei 	優美	c=1 d=0.00301245 t=577
you mei you 	有沒有	c=9 d=0.691083 t=577
you na xie 	有那些	c=2 d=0.637628 t=577
you neng 	又能	c=1 d=0.0572688 t=577
you qi 	尤其	c=1 d=0.155673 t=577
you qi shi 	尤其是	c=1 d=0.112478 t=577
you qian 	有錢	c=1 d=0.00115923 t=577
you ren 	有人	c=3 d=0.918512 t=577
you ru xia 	有如下	c=1 d=0.506617 t=577
you shang 	右上	c=0 d=0.00199405 t=577
you shen me 	有什麼	c=1 d=1 t=577
you shi 	又是	c=1 d=1 t=577
you shi hou 	有時候	c=1 d=0.000311223 t=577
you shuo 	又說	c=2 d=1 t=577
you wen ti 	有問題	c=2 d=0.0381969 t=577
you wu 	有誤	c=1 d=1 t=577
you xi 	遊戲	c=4 d=0.0020093 t=577
you xian 	有限	c=1 d=0.000564257 t=577
you xiang 	郵箱	c=2 d=0.373768 t=577
you xie ren 	有些人	c=1 d=1 t=577
you yong 	有用	c=1 d=0.000858778 t=577
you yong 	游泳	c=1 d=0.000854495 t=577
yu 	於	c=1 d=0.737123 t=577
yu 	與	c=7 d=0.752014 t=577
yu 	餘	c=1 d=0.782705 t=577
yu bao 	預報	c=1 d=1 t=577
yu fa 	語法	c=1 d=0.000395642 t=577
yu jian 	遇見	c=1 d=0.135335 t=577
yu ming 	域名	c=1 d=0.869358 t=577
yu shi 	於是	c=2 d=1.99005 t=577
yu tao 	餘桃	c=1 d=0.191092 t=577
yu yan 	語言	c=3 d=0.00181814 t=577
yu zhou 	宇宙	c=1 d=1 t=577
yuan 	元	c=4 d=0.913931 t=577
yuan 	源	c=2 d=0.726149 t=577
yuan 	遠	c=1 d=0.000921047 t=577
yuan cheng 	遠程	c=1 d=1.94046e-05 t=577
yuan dong 	遠東	c=1 d=0.0231766 t=577
yuan dong na ge 	遠東哪個	c=1 d=0.0190631 t=577
yuan gu 	遠古	c=1 d=0.882497 t=577
yuan huan 	圓環	c=2 d=1.32787e-05 t=577
yuan lai 	原來	c=6 d=0.790481 t=577
yuan li 	原理	c=2 d=0.0141931 t=577
yuan ma 	源碼	c=1 d=0.900325 t=577
yuan su 	元素	c=1 d=0.000166586 t=577
yuan xin 	圓心	c=2 d=1.75333e-05 t=577
yuan xing 	圓形	c=1 d=1.18285e-05 t=577
yuan yin 	原因	c=1 d=0.00106477 t=577
yuan yin 	援引	c=1 d=1 t=352
yuan zhuang 	原裝	c=1 d=0.802519 t=577
yue 	月	c=7 d=1.49291 t=577
yue 	越	c=1 d=0.759572 t=577
yue lai 	越來	c=1 d=0.755784 t=577
yue nan 	越南	c=1 d=0.752014 t=577
yue yu 	粵語	c=1 d=0.548812 t=577
yun 	運	c=2 d=0.0526021 t=577
yun 	雲	c=11 d=1.92195 t=577
yun a li 	雲阿里	c=1 d=0.0141223 t=577
yun dong 	運動	c=6 d=8.82236e-05 t=577
yun qi 	運氣	c=0 d=0.0109701 t=577
yun shui 	雲水	c=1 d=0.00051312 t=577
yun suan 	運算	c=1 d=7.73311e-06 t=577
yun xing 	運行	c=1 d=6.87523e-05 t=577
za 	咋	c=4 d=0.980199 t=577
za men 	咱們	c=2 d=0.609571 t=577
za men ne 	咱們呢	c=1 d=0.116484 t=577
za yang 	咋樣	c=1 d=3.12029e-05 t=577
zai 	再	c=10 d=1.4228 t=577
zai 	在	c=12 d=2.52735 t=577
zai 	宰	c=1 d=0.00240549 t=577
zai he zi 	再盒子	c=1 d=0.33454 t=577
zai na 	在哪	c=8 d=0.529572 t=577
zai qu 	再去	c=2 d=1.82376 t=577
zai xian 	在線	c=11 d=1.24939 t=577
zai ye bu hui 	再也不會	c=0 d=0.0847894 t=577
zai ye bu hui le 	再也不會了	c=1 d=0.852144 t=577
zai yi ci 	再一次	c=1 d=8.69654e-05 t=577
zai yu 	在於	c=0 d=2.37581e-05 t=577
zao 	早	c=2 d=1.99501 t=504
zao gao 	糟糕	c=2 d=0.264649 t=577
zao shang 	早上	c=1 d=1 t=577
zao ta 	糟蹋	c=1 d=1.09608 t=577
zao ta le 	糟蹋了	c=1 d=1 t=577
zao tang 	澡堂	c=1 d=0.246597 t=577
ze 	則	c=2 d=0.0147457 t=577
ze 	擇	c=1 d=1 t=577
ze ming 	則命	c=1 d=1 t=577
zen 	怎	c=1 d=0.00106477 t=577
zen me 	怎麼	c=27 d=2.6199 t=577
zen me gao 	怎麼搞	c=1 d=0.0623495 t=577
zen me nong 	怎麼弄	c=1 d=0.0155297 t=577
zen me yang 	怎麼樣	c=5 d=0.0074595 t=577
zen me yong 	怎麼用	c=1 d=9.90387e-05 t=577
zen yang 	怎樣	c=2 d=0.00152351 t=577
zen yang zuo 	怎樣做	c=1 d=0.416862 t=577
zeng da 	增大	c=1 d=8.6323e-06 t=577
zeng jia 	增加	c=2 d=0.33454 t=577
zeng zhang 	增長	c=2 d=0.868137 t=577
zha 	渣	c=1 d=0.00349997 t=577
zha nan 	炸男	c=1 d=0.00348252 t=577
zha yao 	炸藥	c=1 d=0.000439444 t=577
zhai ji di 	宅基地	c=2 d=0.0795215 t=577
zhan 	佔	c=1 d=1 t=577
zhan 	站	c=2 d=1.01751 t=577
zhan tie 	粘貼	c=1 d=0.000228266 t=577
zhan xian 	展現	c=1 d=0.0186856 t=577
zhan zheng 	戰爭	c=1 d=1 t=577
zhang 	張	c=1 d=0.00323088 t=577
zhang 	漲	c=1 d=1 t=505
